id,type,title,description,interpretation,link,status,published_at,created_at,updated_at,display_date,centres,classes,children,medias,tags
300147,post,"""Exploring the Animal's Tails""","Ali gently touched the animal's cloth book and looked at the picture in it. He moved his little fingers to grab and touch the animal's tails when being encouraged by the educator. He smiled when he heard the educator imitate the animal sound! 😄
",,,published,2025-03-13 23:23:50,2025-03-13 23:23:45,2025-03-13 23:23:50,NULL,"{""id"": 1, ""code"": ""DNI00""}","[{""id"": 1302, ""label"": ""2025 Infant Karen Katz""}]",NULL,[],[]
300148,album,Learning numeracy,"Children played a fun memory game where they flipped cards to find matching pairs of numbers and their corresponding number words. Through this activity, they strengthened their understanding of number concepts while improving their memory and concentration skills.

",,,published,2025-03-14 11:38:48,2025-03-13 23:37:29,2025-03-14 11:38:47,NULL,"{""id"": 1, ""code"": ""DNI00""}","[{""id"": 1301, ""label"": ""2025 K2 Debi Gliori""}]",NULL,[],[]
300149,album,Term 1 Week 10 Photos: My Feelings Collage,"Children were provided with the opportunity to share about things that make them happy/ excited/ loved by creating a collage using pictures of items that they might like. (E.g Pokemon character, drinks, ice cream flavour, pasta type, fruit) They also got to compare with their friend's collage to see what items they have in common and what were different too!",,,published,2025-03-14 05:57:22,2025-03-13 23:47:29,2025-03-14 05:57:21,NULL,"{""id"": 20, ""code"": ""TMJ""}","[{""id"": 1403, ""label"": ""2025 N2 Florence""}]",NULL,[],[]
300150,post,"""Exploring the Tunnel""","Ali explored the tunnel by maintaining his balance and adjusting his body position as he crawled his way into the tunnel and successfully crawled out from the tunnel. 

",,,published,2025-03-13 23:49:08,2025-03-13 23:49:00,2025-03-13 23:49:08,NULL,"{""id"": 1, ""code"": ""DNI00""}","[{""id"": 1302, ""label"": ""2025 Infant Karen Katz""}]",NULL,[],[]
300151,album,Term 1 Week 10 Photos: Paddle Fun,"This week, we got to try out a new outdoor toy set including a paddle and rubber furry ball! The children got to try a relay where they had to bounce the ball while walking towards the end goal (bucket) and toss it forward to score! The children also got to practice using the paddle to toss and bounce the ball from a distance too!",,,published,2025-03-14 05:56:18,2025-03-13 23:53:46,2025-03-14 05:56:18,NULL,"{""id"": 20, ""code"": ""TMJ""}","[{""id"": 1403, ""label"": ""2025 N2 Florence""}]",NULL,[],[]
300152,album,Weekly Highlight: Term 1 Week 10 (Jump and Count),-,,,published,2025-03-14 05:55:06,2025-03-14 00:06:44,2025-03-14 05:55:06,NULL,"{""id"": 20, ""code"": ""TMJ""}","[{""id"": 1403, ""label"": ""2025 N2 Florence""}]",NULL,[],[]
300203,album,Sort my Emotions!,"This week, the little ones attempted to sort the different emotions characters (poms poms) into their homes using a tong. ",,,published,2025-03-14 04:11:43,2025-03-14 04:10:58,2025-03-14 04:11:43,NULL,"{""id"": 16, ""code"": ""MBS""}","[{""id"": 1380, ""label"": ""2025 Nursery 1 Courage""}]",NULL,[],[]
300204,album,Working Together!,"The little ones worked together to bring a pile of foam blocks across the classroom using a blanket. Afterwards, conversations about how they feel when they worked together with their friends to complete the task were fostered. “You brought the pile of bricks here with your friends. I see you work together with them. What’s that warm fuzzy feeling in your heart? Happy, delighted?”",,,published,2025-03-14 04:16:14,2025-03-14 04:16:01,2025-03-14 04:16:14,NULL,"{""id"": 16, ""code"": ""MBS""}","[{""id"": 1380, ""label"": ""2025 Nursery 1 Courage""}]",NULL,[],[]
300209,album,Weekly Highlight (Fruits and Vegetables Puzzle),March Week 2,,,published,2025-03-14 04:52:45,2025-03-14 04:52:30,2025-03-14 04:52:45,NULL,"{""id"": 20, ""code"": ""TMJ""}","[{""id"": 1397, ""label"": ""2025 PG Campbell""}]",NULL,[],[]
300230,album, Show & Tell (minibooks),"The children participated in a Show & Tell activity, where they created mini-books to showcase their talents through writing and illustrations. They confidently shared their books with the class, describing their skills",,,published,2025-03-14 11:39:47,2025-03-14 05:07:35,2025-03-14 11:39:46,NULL,"{""id"": 1, ""code"": ""DNI00""}","[{""id"": 1301, ""label"": ""2025 K2 Debi Gliori""}]",NULL,[],[]
300232,album,Activities of the Week!,March Week 2,,,published,2025-03-14 05:09:05,2025-03-14 05:08:14,2025-03-14 05:09:04,NULL,"{""id"": 20, ""code"": ""TMJ""}","[{""id"": 1397, ""label"": ""2025 PG Campbell""}]",NULL,[],[]
300242,album,Hopping and Counting 1-10,"The children were invited to play a game! First, they took turns to pick a number from 1-10. Subsequently, they will count and hop the number of times according to the number they drew.",,,draft,2025-03-14 05:14:53,2025-03-14 05:14:08,2025-03-14 05:14:53,NULL,"{""id"": 18, ""code"": ""OMB01""}","[{""id"": 1286, ""label"": ""2025 N2 Kevin Henkes""}]",NULL,[],[]
300250,album,My Big Emotions,"The little ones were encouraged to express their emotions through the use of acrylic paint with their hands. They were given the autonomy to choose the colours they like. Afterwards, they added some features to make their emotion characters come to life.",,,published,2025-03-14 05:20:30,2025-03-14 05:20:07,2025-03-14 05:34:48,NULL,"{""id"": 16, ""code"": ""MBS""}","[{""id"": 1380, ""label"": ""2025 Nursery 1 Courage""}]",NULL,[],[]
300274,album,Field Trip to Genius R Us!,"The little ones had a wonderful time baking brownies during our field trip to Genius R Us today! They were introduced to various ingredients and equipment before getting hands-on with pouring, mixing, baking, decorating, and packing their delicious treats. It was an exciting and fun-filled experience!",,,published,2025-03-14 05:43:06,2025-03-14 05:40:27,2025-03-14 05:43:06,NULL,"{""id"": 20, ""code"": ""TMJ""}","[{""id"": 1432, ""label"": ""2025 K2 Potter""}]",NULL,[],[]
300296,album,Term 1 Week 10: Animal Race Parade,"Objectives:
1) Children will practice organising objects based on their position in a sequence, developing an understanding of order through play. 
2) Children will use precise hand movements to handle small objects with control and care. 


The children were given small animal figurines and a racetrack template. They took turns rolling a virtual die to move their figurines along the track. Once all the animals have crossed the finish line, the children then determine the positions (e.g., 1st, 2nd, 3rd) based on the order they finish. It was also emphasized to the children the importance of taking turns, celebrating achievements, and showing appreciation for the group effort to make this activity an enjoyable and learning through play.

This activity was conducted from the 12th to 13th of April 2025.",,,published,2025-03-14 05:57:37,2025-03-14 05:57:15,2025-03-14 06:05:59,NULL,"{""id"": 10, ""code"": ""DTE01""}","[{""id"": 1315, ""label"": ""2025 Kindergarten 1 Darwin""}]",NULL,[],[]
300299,album,第一学期 第十周- 我是班级小助手,"活动目标：
1. 幼儿能根据教师的口令参与游戏并完成任务。 
2. 幼儿能在同一时间协调腿和手的大肌肉动作。

活动介绍：

      今天，小朋友们学习使用扫把和畚箕，把地板上的纸张扫到指定的格子里。大家非常认真参与这项游戏，确保每一张纸都进格子。最有趣的是，每一组还会有一位拥有“神奇的手”的小帮手！这位小朋友的任务是把角落里的垃圾用手捡起来，并放进自己的袋子里，确保教室变得更干净！  

      透过这个游戏，小朋友们学会了如何使用扫把和畚箕，练习了手脚的协调能力，也学习保持环境整洁。",,,published,2025-03-14 05:59:57,2025-03-14 05:59:34,2025-03-14 05:59:56,NULL,"{""id"": 10, ""code"": ""DTE01""}","[{""id"": 1315, ""label"": ""2025 Kindergarten 1 Darwin""}]",NULL,[],[]
300303,album,Parental Involvement,"As the children explore the interest of ""My Family,"" we invite you to create a special ‘family tree’ together using recycled materials. We’ve provided a selection of materials and creative ideas to help you get started on this fun and meaningful activity. We also encourage you to showcase the completed family tree with the PG. If you're interested in participating in a show-and-tell with your little ones, please let us know! You can bring the completed family tree within the next two weeks. We can’t wait to see the unique family trees your children will create!",,,published,2025-03-14 06:01:35,2025-03-14 06:00:49,2025-03-14 06:01:35,NULL,"{""id"": 5, ""code"": ""DTH01""}","[{""id"": 1409, ""label"": ""2025 Playgroup Explorers""}]",NULL,[],[]
300355,album,March Week 2 Weekly Highlight: Fruity Pom Pom Sorting ,"Learning objective: Develop beginning understanding of basic Numeracy concepts by likeness and differences in size, shape, texture etc. 

This week, our little ones had a blast with a colourful pom-pom sorting activity! They were provided with bottles labelled with pictures of fruits —grape, orange, pear, and apple—and was invited to find pom-poms that matched the fruit’s colour. We mixed in a few pom-poms of different colours, encouraging them to focus and pick out only the matching ones. With eager little hands pushing pom-poms through the bottle openings, they practiced noticing similarities and differences while strengthening their fine motor skills. Well done our dear little fruit sorters! ",,,published,2025-03-14 06:27:39,2025-03-14 06:27:06,2025-03-14 06:27:39,NULL,"{""id"": 20, ""code"": ""TMJ""}","[{""id"": 1395, ""label"": ""2025 PG Kale""}]",NULL,[],[]
300358,album,每周活动分享,"尊敬的家长您好，这一周是我们家庭主题探索的第二周。这一周教师和幼儿一起分享了家庭照片，在教师的引导下幼儿在同伴面前指认自己的家庭成员，同时也学习认出同伴的家庭成员。为了契合我们的活动，在美工活动当中，幼儿给爸爸做了个领带。 活动中幼儿在领带的形状上面自由涂色，然后练习幼儿手指肌肉的灵活性，让幼儿把小贴纸粘贴在领带上面做装饰，最后幼儿用胶水把领带图形粘贴在背景纸上以及贴上爸爸的照片。 
星期一幼儿上了一节音乐律动课，活动当中教师利用纱巾和摇铃跟跟随音乐来做律动。纱巾是幼儿喜欢的一个音乐器材，他们喜欢跟随着音乐挥舞手中的纱巾，幼儿还模仿音乐老师的动作转动自己的身体。Thinking Box 的脑力思维训练中，老师们和幼儿一起玩颜色的配对游戏。以及听指令把不同颜色的球放进指定的框里面。从幼儿的反应来看，幼儿开始有了颜色配对的概念，他们能够把一样颜色的物品放在一起。
游乐场探索中，幼儿选择自己喜欢的器材和玩具进行探索。 一些幼儿和教师一起做踢球的游戏，从幼儿玩球的过程当中可以看得出来，幼儿能够一边小跑一边做出踢球的状态，有的孩子能够在立定的状态下做出踢球的动作，可见幼儿身体的协调性和空间感知能力有了很大的进步。
除此之外，我们一起学习了儿歌《手指家庭》，通过手指谣的儿歌韵律，让幼儿能够学习模仿说出家庭里面的成员，例如：爸爸，妈妈，哥哥，妹妹和宝宝的词语。图书角落我们提供了很多关于家庭成员的书本，鼓励幼儿在图书角进行自我阅读以及师生共读，培养幼儿从小爱读书的习惯。",,,published,2025-03-14 06:29:50,2025-03-14 06:28:12,2025-03-14 06:32:49,NULL,"{""id"": 5, ""code"": ""DTH01""}","[{""id"": 1409, ""label"": ""2025 Playgroup Explorers""}]",NULL,[],[]
300360,album,三月日记（10/03/2025_14/03/2025),三月第二周的照片来咯！快和我们一起来看看吧！,,,published,2025-03-14 06:31:48,2025-03-14 06:29:38,2025-03-14 06:47:43,NULL,"{""id"": 20, ""code"": ""TMJ""}","[{""id"": 1397, ""label"": ""2025 PG Campbell""}]",NULL,[],[]
300375,album,三月第二周（10/03 - 14/03） 精彩活动,这是本周精彩活动的照片，请查看！,,,published,2025-03-14 06:42:43,2025-03-14 06:41:35,2025-03-14 06:42:42,NULL,"{""id"": 20, ""code"": ""TMJ""}","[{""id"": 1401, ""label"": ""2025 N1 Rosen""}]",NULL,[],[]
300382,album,SRT Play - The Emperor's New Clothes,"The children enjoyed watching a playful remake of the classic tale of ""The Emperor's New Clothes"" at SRT.
They had fun watching the play at SRT!",,,published,2025-03-14 06:47:15,2025-03-14 06:47:11,2025-03-14 06:47:14,NULL,"{""id"": 10, ""code"": ""DTE01""}","[{""id"": 1315, ""label"": ""2025 Kindergarten 1 Darwin""}]",NULL,[],[]
300388,album,三月第二周，我喜欢音乐。,"活动目标;通过声音探索周围的环境，如：敲击表面、摇晃物体、敲击手鼓、刮鼓、按压音乐玩具上的按钮，培养婴幼儿对音乐律动的兴趣，享受音乐与律动.
今天老师用松散材料（铁的吸管粗与细、圆形与长方形的盒子、塑料的盒子与勺子）来教导孩子敲击，发出不同的声音。
孩子通过此活动来学习初步认识粗与细、圆形与长方形的、塑料的盒子与勺子，听它发出不同的声音。他们很享受整个敲打的乐趣。
",,,published,2025-03-14 06:51:39,2025-03-14 06:51:26,2025-03-14 06:51:38,NULL,"{""id"": 10, ""code"": ""DTE01""}","[{""id"": 1310, ""label"": ""2025 Infant Mozart""}]",NULL,[],[]
300397,album,印画彩色花朵,"老师提前准备好彩色颜料、塑料袋、白色卡纸、毛笔若干。邀请幼儿一起来印画彩色小花朵。老师介绍活动材料，示范制作彩色小花的做法。幼儿在自由创作的过程中，加深对颜色的认识，体会动手创作的乐趣。
",,,draft,2025-03-14 06:54:13,2025-03-14 06:54:09,2025-03-14 06:54:13,NULL,"{""id"": 1, ""code"": ""DNI00""}","[{""id"": 1295, ""label"": ""2025 PG Rod Campbell""}]",NULL,[],[]
300402,album,March Week 2: Rainbow Walk,"Learning Objective:
-Foster gross motor development (walk, run, jump, cimb, on playground equipment, bend, kick, throw, etc) 

Children were invited to pair up with a friend of their choice and held onto the jumbo paper roll together and walked across the rainbow walk way. 

Date of activity: 14 March 2025 ",,,published,2025-03-14 06:54:40,2025-03-14 06:54:37,2025-03-14 06:54:39,NULL,"{""id"": 10, ""code"": ""DTE01""}","[{""id"": 1312, ""label"": ""2025 Nursery 1 Lois Ehlert""}]",NULL,[],[]
300404,album,三月第二周（10/03 - 14/03） 其他活动,这是本周其他活动的照片，请查看！,,,published,2025-03-14 06:57:45,2025-03-14 06:55:51,2025-03-14 06:57:44,NULL,"{""id"": 20, ""code"": ""TMJ""}","[{""id"": 1401, ""label"": ""2025 N1 Rosen""}]",NULL,[],[]
300414,album,March Week 2: Weekly Highlight,Transferring,,,published,2025-03-14 07:00:29,2025-03-14 07:00:11,2025-03-14 07:00:29,NULL,"{""id"": 20, ""code"": ""TMJ""}","[{""id"": 1402, ""label"": ""2025 N1 Kelly""}]",NULL,[],[]
300417,post,Rock Climbing,"In this week's rock climbing session, the children continued practicing climbing different walls and attempted climbing on volumes as well. Since they have been learning various climbing techniques, such as the giraffe and frog, this session provided them with more opportunities to apply what they have learned.",,,published,2025-03-14 12:12:06,2025-03-14 07:02:22,2025-03-14 12:12:05,NULL,"{""id"": 1, ""code"": ""DNI00""}","[{""id"": 1300, ""label"": ""2025 K1 David McKee""}]",NULL,[],[]
300426,album,March Week 2,Activities of the week!,,,published,2025-03-14 07:47:45,2025-03-14 07:46:52,2025-03-14 07:47:45,NULL,"{""id"": 20, ""code"": ""TMJ""}","[{""id"": 1402, ""label"": ""2025 N1 Kelly""}]",NULL,[],[]
300427,post,Journal Writing: What does your home look like?,"As we wrap up Term 1 ""Things We Do As a Family"", this week's Journal Writing question is, ""What does your home look like?"" This question sparked excitement among the children, as they were eager to showcase the things they adore or own at home. For instance, some friends drew a living room with Lego blocks and a vacuum robot, while others illustrated their rooms with a heart-shaped carpet or even a trolley filled with their favourite art materials!",,,draft,2025-03-14 12:34:07,2025-03-14 07:47:33,2025-03-14 12:34:06,NULL,"{""id"": 1, ""code"": ""DNI00""}","[{""id"": 1300, ""label"": ""2025 K1 David McKee""}]",NULL,[],[]
300462,album,三月第二周  线中取宝,"活动目标：
1.促进幼儿手眼协调的发展。
2.增强幼儿的手指灵活性。

活动过程：
教师准备了一个装满网线的盒子，并在其中放入了小木塞。鼓励幼儿尝试用手的食指、中指和拇指三指从盒子里取出木塞。在游戏活动中，教师通过语言引导和鼓励幼儿不怕困难，坚持到底，勇敢尝试。

活动时间：
2025年3月11日",,,published,2025-03-14 09:34:33,2025-03-14 09:34:26,2025-03-14 09:34:32,NULL,"{""id"": 10, ""code"": ""DTE01""}","[{""id"": 1311, ""label"": ""2025 Playgroup Michael Rosen""}]",NULL,[],[]
300466,album,Throwing ball!,The children were introduced to overarm toss as they were encouraged to pick a coloured ball and throw them into the tire. This activity fosters the children's interest in gross motor activities and problem solving skills as they listened to rules and tried looking for ways to get the ball into the tire. ,,,draft,2025-03-14 10:11:17,2025-03-14 10:11:12,2025-03-14 10:11:16,NULL,"{""id"": 1, ""code"": ""DNI00""}","[{""id"": 1295, ""label"": ""2025 PG Rod Campbell""}]",NULL,[],[]
300473,album,Threads: The Emperor's New Clothes Musical 2025,"The children enjoyed the show The Emperor’s New Clothes, laughing at the humorous moments and engaging with the lively performance. They eagerly discussed how honesty and self-awareness are more important than fancy clothes or status.",,,published,2025-03-14 11:41:08,2025-03-14 10:50:35,2025-03-14 11:41:07,NULL,"{""id"": 1, ""code"": ""DNI00""}","[{""id"": 1301, ""label"": ""2025 K2 Debi Gliori""}]",NULL,[],[]
300495,post,Julia Gabriel Speech & Drama: Tasty Treats,"Today's drama class marked the start of a new theme — Tasty Treats — where the children learnt about the sequence of food preparation through dramatization! For example, washing, steaming, saucing, and serving. As they entered Drama land, the children got to create their own treats with a sauce of their choice. Some friends even imagined adding chili sauce and chocolate!",,,published,2025-03-14 12:53:22,2025-03-14 12:40:13,2025-03-14 12:53:22,NULL,"{""id"": 1, ""code"": ""DNI00""}","[{""id"": 1300, ""label"": ""2025 K1 David McKee""}]",NULL,[],[]
300499,post,形状积木,看，我把积木放进去了！我好开心，真棒！,,,published,2025-03-14 13:23:48,2025-03-14 13:23:42,2025-03-14 13:23:47,NULL,"{""id"": 1, ""code"": ""DNI00""}","[{""id"": 1302, ""label"": ""2025 Infant Karen Katz""}]",NULL,[],[]
300548,album,《帮小松鼠🐿捡松果》,"教师为幼儿营造故事情景，我们的小松鼠喜欢吃松果，但是现在松果散落在森林的各个地方，想要请小朋友来帮助小松鼠将松果带回家。  
为幼儿准备一些松果和圆木，并设置一些简单的障碍物，教师先做一次示范。
我们可以先爬过第一个竖起的呼啦圈（钻过“山洞”），寻找地上哪里有松果，看见并捡起。然后进入第二部分平放的呼啦圈，引导幼儿双脚跳过，最后，将松果放在松鼠的家里。

活动过程中可以锻炼他们的手眼协调能力和粗大动作的发展。",,,draft,2025-03-14 14:47:55,2025-03-14 14:47:51,2025-03-14 14:47:55,NULL,"{""id"": 1, ""code"": ""DNI00""}","[{""id"": 1297, ""label"": ""2025 N1 Marcus Pfister""}]",NULL,[],[]
300557,album,《昆虫与颜色🔴🔵🟢🟡》,"教师为幼儿准备了昆虫颜色对应卡。 根据最上方每个昆虫对应的颜色，请幼儿进行识别，找到下方昆虫的颜色。教师先为幼儿操作一次，让幼儿观察过程中是如何寻找颜色的。

在活动中，教师引导幼儿先看四种昆虫对应的是什么颜色的圆圈，之后给出对应的四种颜色笔，请幼儿进行识别要找的昆虫是哪一个颜色的笔，之后拿住笔去下方寻找这个昆虫所在的地方，用笔去指出来。幼r经过引导，能够顺利地展开找出下方和这个颜色对应的昆虫。

在过程中，锻炼了幼儿对颜色的观察能力和思维分辨能力。",,,draft,2025-03-14 15:00:32,2025-03-14 15:00:27,2025-03-14 15:00:32,NULL,"{""id"": 1, ""code"": ""DNI00""}","[{""id"": 1297, ""label"": ""2025 N1 Marcus Pfister""}]",NULL,[],[]
300558,album,《独一无二的我》,"教师开展的活动如下：教师请幼儿拿上自己的水杯，请幼儿说一说自己和别人不一样的地方。 比如我喜欢什么颜色，喜欢什么玩偶等等。
教室先做示范，拿出自己的水杯说一说我喜欢的颜色，我喜欢的事物。之后引导每一个幼儿说一说自己喜欢的颜色或者家里的物品，有的小朋友指了指自己的衣服说喜欢这个颜色，有的小朋友指了指杯子上的卡通图案说喜欢这个，并且还告诉了老师，他家里面其他喜欢的卡通人物等等。

在这个活动过程中，可以让幼儿认识到我们每一个人都不一样，有着自己的爱好并且在引导过程中可以发展幼儿的语言表达能力。",,,draft,2025-03-14 15:09:07,2025-03-14 15:09:04,2025-03-14 15:09:07,NULL,"{""id"": 1, ""code"": ""DNI00""}","[{""id"": 1297, ""label"": ""2025 N1 Marcus Pfister""}]",NULL,[],[]
300642,album,weekly update,"This week, the little ones were introduced to basic shapes such as squares, circles, and triangles, and they had fun exploring these shapes with paper cutouts. As they engaged with the paper shapes, some children even matched identical shapes together!

To extend their learning, the children were encouraged to create a house using the paper shapes, fostering creativity and shape recognition.

Additionally, the children had a blast jumping and moving with scarves while listening to the song “Jump” by Patty Shukla. You can find the song on YouTube, and we encourage you to dance along at home with your little ones!

In another exciting activity, the children took part in a simple flower experiment, where they dyed white flowers. Later in the afternoon, they observed the flowers closely and noticed that some of the petals were changing color. The children were so excited about this discovery that they brought their flowers home to share with you.

Happy weekend!",,,published,2025-03-15 00:20:31,2025-03-15 00:20:18,2025-03-15 00:20:30,NULL,"{""id"": 5, ""code"": ""DTH01""}","[{""id"": 1409, ""label"": ""2025 Playgroup Explorers""}]",NULL,[],[]
300647,album,Exploring the Tree Trunk and Loose Branches,"During outdoor walk, the children have grown to like picking up loose branches and using them to move the soil and make some marks. During this particular walk, the children found a hole in the tree trunk and began poking it with their branches. They applied what they learnt about birds and how some birds leave their eggs inside the hole of the trees!",,,published,2025-03-15 01:23:37,2025-03-15 01:23:24,2025-03-15 01:23:36,NULL,"{""id"": 18, ""code"": ""OMB01""}","[{""id"": 1284, ""label"": ""2025 N1 Christie Matheson""}]",NULL,[],[]
300650,album,Octaves,"Today's session involves a lot of movement activities through the use of materials such as the parachute and long ribbons! Together, the children raised the parachute up and brought it down based on different parts of the song. One of their favourite parts was when they can hide under it! They also explored moving the ribbons in slow and fast movements as they learn more about the tempo of music. ",,,published,2025-03-15 01:32:41,2025-03-15 01:32:29,2025-03-15 01:32:40,NULL,"{""id"": 18, ""code"": ""OMB01""}","[{""id"": 1284, ""label"": ""2025 N1 Christie Matheson""}]",NULL,[],[]
300653,album,Dump Truck Craft Part 1,"In relation to the children's interest in vehicles which we especially observed during our outdoor walks, we have planned for activities in class to reinforce and add new knowledge about different types of vehicles apart from cars and buses. In this activity, the children used various construction vehicles like bulldozers, steam rollers and excavators  to dip in brown paint and explore making marks with their wheels and parts. This will be the background of their dump truck artwork!",,,published,2025-03-15 01:43:09,2025-03-15 01:43:00,2025-03-15 01:43:09,NULL,"{""id"": 18, ""code"": ""OMB01""}","[{""id"": 1284, ""label"": ""2025 N1 Christie Matheson""}]",NULL,[],[]
300690,album,SRT Play - Emperor's New Clothes,"We enjoyed a fresh and fashionable twist on the classic Hans Christian Andersen tale, The Emperor’s New Clothes, designed to entertain both children and parents alike!

In this delightful retelling, we followed Millie, a talented young fashion designer with big dreams. When Arnold Wintor, the powerful and ego-driven editor of Emperor Magazine, attempts to take over Millie’s fashion label, Threads, she cleverly turns the tables. Through creativity, courage, and quick thinking, Millie reminds everyone that even the most powerful can be humbled.

As part of our post-play debrief, we had meaningful conversations with the children about the story’s key message — that what truly matters is what’s on the inside, such as our character, kindness, and values, rather than appearances or clothing. This important lesson in character building was a highlight of our reflection.

For those curious, rest assured that during the humorous “no clothes” scene, the actor was indeed wearing shorts!",,,published,2025-03-15 03:21:28,2025-03-15 03:21:16,2025-03-15 03:21:27,NULL,"{""id"": 10, ""code"": ""DTE01""}","[{""id"": 1316, ""label"": ""2025 Kindergarten 2 Elgar""}]",NULL,[],[]
300699,album,Term 1 Week 10: Number Name Mosaic,"Learning Objectives: 

• Match up to 20 or more: Number names with quantity

This week, our children engaged in a fun and creative math activity called the Number Name Mosaic. Each child received a strip of paper and coloured tiles where the children focused on designing their own individual mosaics.

During the activity, the teacher called out or showed a number name (e.g., “sixteen”), and the children counted and placed the corresponding number of tiles onto their strip. To reinforce their learning, they also wrote down the number name and numeral on their mosaic.

Through this process, the children had the opportunity to express their individuality by choosing colours and patterns that reflect their personal preferences or cultural experiences — a wonderful way to build both math skills and self-identity.

Date of activity: 10th March 2025",,,published,2025-03-15 03:28:24,2025-03-15 03:28:14,2025-03-15 03:28:24,NULL,"{""id"": 10, ""code"": ""DTE01""}","[{""id"": 1316, ""label"": ""2025 Kindergarten 2 Elgar""}]",NULL,[],[]
300740,album,Happy Birthday Ezra!,Thank you for celebrating your special day with us! :),,,published,2025-03-15 04:41:12,2025-03-15 04:41:07,2025-03-15 04:41:11,NULL,"{""id"": 18, ""code"": ""OMB01""}","[{""id"": 1284, ""label"": ""2025 N1 Christie Matheson""}]",NULL,[],[]
300791,album,Weekly Update,"Hi Parents,

This week, the children explored the parts of the body in the language space. They enjoyed matching body part cards with their friends. We also focused on shapes by having the children match smaller shapes to bigger ones and even jump inside the bigger shapes (we used masking tape and make shapes on the floor) to help them recognise them. The children love to move around the classroom!

We continued reading books about emotions, and this week we read I Feel Lonely. This book addresses feelings of sadness and loneliness, and it shows how to feel better by playing with friends, talking to others, and seeking help from teachers. We’re happy to share that our children are very kind and compassionate towards each other. They can sense when a friend is feeling sad and offer comfort by asking if they need a hug or offering a tissue when someone is crying. They are so thoughtful!

Here are the new songs we sang in class this week:
	•	The More We Get Together- https://www.youtube.com/watch?v=ho9entMffz0 
	•	Skidamarink-a-dink- https://www.youtube.com/watch?v=DHbO3cZhFbA 
	•	Choo Choo Wa- https://www.youtube.com/watch?v=3T5cPaZIW8M 
",,,published,2025-03-15 06:46:08,2025-03-15 05:30:41,2025-03-15 06:46:07,NULL,"{""id"": 5, ""code"": ""DTH01""}","[{""id"": 1408, ""label"": ""2025 Nursery 1 Engagers""}]",NULL,[],[]
300813,album,Term 1 Week 10 ,"Activities of the week: Rasang Sayang, Animal Parade Race ",,,published,2025-03-15 05:57:28,2025-03-15 05:56:41,2025-03-15 05:57:27,NULL,"{""id"": 20, ""code"": ""TMJ""}","[{""id"": 1430, ""label"": ""2025 K1 Bright""}]",NULL,[],[]
300822,album,Ready Steady Go Kids,"- Standing Kick
- Running Kick",,,published,2025-03-15 06:05:21,2025-03-15 06:04:57,2025-03-15 06:05:20,NULL,"{""id"": 20, ""code"": ""TMJ""}","[{""id"": 1430, ""label"": ""2025 K1 Bright""}]",NULL,[],[]
300824,post,Request for Your Child’s Photos – Promoting a Healthy Lifestyle,"In case you missed my email from March 7, it may have ended up in your spam folder. :(

Dear Rosen Parents,

As part of our initiative to promote a healthy lifestyle and eating habits, we will be engaging the children in a special activity during the third week of March. We will encourage them to share about the healthy food they eat at home and the outdoor activities they enjoy over the weekend.

To make this activity more interactive, we kindly request for you to share photos of:
🥦 Nutritious meals or snacks that your child enjoys at home
🏃‍♂️ Outdoor activities they participate in over the weekend (e.g., playing at the park, cycling, or a nature walk)

These will be used to spark discussions in class and encourage children to make healthier choices in a fun and engaging way.

Please send the photos to me by 16th March/17th March. Thank you for your support in fostering a love for healthy eating and active living! :)",,,published,2025-03-15 06:07:15,2025-03-15 06:07:14,2025-03-15 06:11:36,NULL,"{""id"": 20, ""code"": ""TMJ""}","[{""id"": 1401, ""label"": ""2025 N1 Rosen""}]",NULL,[],[]
300838,album,Move Like a Propeller!,"One of the songs the children really love now is titled 'Do the Propeller' by The Wiggles. To make dancing to this song better, the children were invited to get a crayon and do the actions to the song while making marks on a large brown paper stuck to the wall. This activity gets the children to move their large arm muscles and explore making round shapes and straight lines! It was so fun watching them laugh, dance and learn all at the same time! I attached the link to this post so you can have a listen to the song at home too :)",,https://youtu.be/yUIGqjohSo8?si=o46gmRf7MYQ9WFr-,published,2025-03-15 06:39:15,2025-03-15 06:39:08,2025-03-15 06:39:14,NULL,"{""id"": 18, ""code"": ""OMB01""}","[{""id"": 1284, ""label"": ""2025 N1 Christie Matheson""}]",NULL,[],[]
300875,post,艺术创想《我和妈妈》,幼儿们在本周进行讨论描述与妈妈在一起的时光，并在描述后创作自己和妈妈的画作，幼儿们详细观察到自己妈妈的样貌，着装，根据照片中的场景画出画作《我和妈妈》,,,draft,2025-03-15 07:21:03,2025-03-15 07:09:21,2025-03-15 07:21:02,NULL,"{""id"": 1, ""code"": ""DNI00""}","[{""id"": 1298, ""label"": ""2025 N2 Eric Carle""}]",NULL,[],[]
300897,post,展示与讨论,"幼儿们通过《我和妈妈》的照片与同伴老师一起分享在照片中的故事。

有些幼儿可以详细描述出我和妈妈在哪里拍照/我和妈妈穿了怎样的服装/我和妈妈在照片中的地方都做了哪些有趣的事情。

通过描述，幼儿们通过活动培养感知理解讲述的对象，把握获得有关讲述内容的要求，并根据情景事件理解和判断情景中的主要细节和内容。",,,draft,2025-03-15 07:33:33,2025-03-15 07:23:39,2025-03-15 07:33:32,NULL,"{""id"": 1, ""code"": ""DNI00""}","[{""id"": 1298, ""label"": ""2025 N2 Eric Carle""}]",NULL,[],[]
